67400,5922086
67500,5929863
67600,5940263
67700,5952135
67900,5968821
68000,5980453
68200,6000480
68300,6005664
68400,6017024
68500,6027904
68600,6037712
68900,6068663
69000,6077079
69200,6094414
69300,6104510
69400,6116254
69600,6136190
69700,6147838
69900,6167519
70000,6172111
70100,6183487
70700,6206217
70800,6217816
70900,6226957
71000,6237293
71100,6248957
71300,6267181
71400,6278365
71600,6297541
71700,6304821
71800,6315941
71900,6325762
72000,6335186
72100,6346642
72200,6356746
72400,6372634
72500,6384058
72600,6393345
72700,6403745
72800,6415073
72900,6424107
73000,6434955
73100,6446475
73200,6455221
73300,6464805
73400,6469685
73500,6481456
73600,6491382
73700,6502022
73800,6513269
73900,6521880
74000,6531048
74100,6542632
74300,6562456
74800,6577304
75000,6594238
75100,6605566
75300,6626176
75400,6630432
75500,6641569
75600,6651355
75700,6662059
75800,6673351
76000,6691823
76100,6697951
76200,6709407
76300,6717708
76400,6728908
76500,6740956
76600,6749686
76800,6762454
76900,6773894
77000,6783125
77100,6792997
77200,6805109
77400,6824376
77500,6831592
77600,6842508
77700,6852183
77800,6862263
77900,6873495
78000,6881782
78500,6901110
78700,6922004
78800,6931732
78900,6944160
79000,6952547
79100,6960387
79200,6971475
79400,6990781
79500,7001757
79700,7020663
79800,7032103
80000,7051616
80100,7057728
80200,7068992
80400,7087826
80500,7099282
80700,7117969
80800,7128193
80900,7140517
81000,7149038
81200,7165390
81400,7185149
81500,7196605
81700,7215921
81800,7222561
81900,7234049
82000,7244381
82500,7255645
82600,7268460
82700,7276200
82800,7287480
82900,7299128
83000,7307920
83100,7317872
83200,7328224
83400,7346824
83500,7356216
83600,7368005
83700,7376090
83800,7386458
83900,7398282
84000,7408491
84200,7420363
84300,7432027
84400,7442064
84500,7452896
84600,7464736
84700,7472550
84800,7483798
84900,7494529
85100,7511425
85300,7530721
85400,7539839
85600,7559359
85700,7568876
85800,7579852
86200,7595081
86400,7610290
86500,7619026
86700,7636277
86800,7646645
86900,7658469
87000,7668045
87100,7678333
87200,7683853
87400,7703904
87500,7715056
87600,7725760
87700,7733845
87800,7744645
87900,7751557
88000,7763587
88100,7772394
88200,7783850
88400,7803715
88600,7818147
88800,7835795
88900,7847203
89000,7858865
89100,7867817
89300,7881001
89500,7902244
89600,7913140
89700,7925035
89800,7933035
90300,7945259
90400,7957205
90600,7970104
90700,7981416
90900,8001901
91100,8018141
91200,8028323
91300,8039075
91400,8049523
91600,8068019
91700,8079203
91900,8098751
92000,8106447
92100,8117871
92200,8126287
92300,8136687
92400,8147407
92600,8167950
92700,8176958
92900,8195627
93100,8214382
93300,8233058
93400,8244530
93600,8263206
94100,8274998
94300,8296556
94400,8307884
94600,8328324
94800,8344484
95000,8364163
95100,8375571
95300,8394406
95500,8412534
95600,8422298
95700,8432858
95800,8443002
96000,8462352
96100,8468496
96200,8480080
96300,8489702
96500,8511526
96600,8521263
96700,8532079
96800,8543999
96900,8552755
97000,8563651
97200,8575811
97300,8585693
97400,8596205
97500,8607812
97700,8626441
98200,8641673
98300,8650258
98400,8660642
98500,8672258
98700,8691698
98800,8702914
99000,8722335
99200,8739839
99300,8748725
99400,8759573
99500,8770741
99700,8787954
99900,8807314
100000,8817249
100100,8828273
100200,8839857
100300,8846472
100400,8857096
100500,8864248
100700,8885993
100800,8895161
100900,8906265
101000,8913569
101100,8924561
101200,8934257
101400,8954210
101800,8961554
101900,8973206
102000,8982748
102100,8994284
102200,9006044
102300,9014656
102500,9035824
102600,9044485
102700,9055013
102800,9063941
103000,9082305
103100,9093153
103300,9112541
103400,9123693
103500,9135181
103600,9143966
103700,9154766
103800,9161182
104000,9180941
104100,9190925
104200,9202904
104300,9212226
104500,9232898
104600,9242440
104700,9253480
104800,9259432
105000,9279650
105100,9291010
105300,9311327
105800,9320527
105900,9331130
106000,9342091
106100,9353291
106200,9364939
106300,9372315
106400,9383115
106500,9391547
106700,9410937
106800,9422457
107000,9443239
107200,9459959
107400,9478155
107500,9489275
107700,9508042
107900,9524010
108100,9543992
108200,9555816
108400,9576247
108600,9596969
108700,9602518
108800,9612143
108900,9617533
109100,9633543
109200,9643895
109300,9655399
109500,9674294
109900,9683814
110100,9703588
110200,9714628
110300,9726500
110400,9734321
110500,9745297
110600,9756961
110700,9765401
110800,9776073
110900,9783321
111100,9801975
111200,9813383
111300,9825079
111400,9833370
111500,9844122
111600,9847786
111800,9867728
111900,9879088
112000,9890864
112100,9899763
112200,9911123
112300,9912851
112500,9933489
112600,9944625
112700,9956241
112800,9964479
112900,9975503
113000,9980031
113200,9999466
113300,10008490
113700,10014474
113900,10031579
114000,10042571
114100,10054666
114200,10063778
114300,10075058
114400,10084130
114500,10093218
114600,10103778
114700,10112674
114900,10132651
115200,10163630
115400,10183253
115500,10190664
115600,10200904
115700,10211848
115900,10232138
116100,10247210
116200,10256560
116300,10267696
116400,10279376
116500,10289133
116600,10299933
116800,10311245
117000,10329597
117100,10341117
117400,10355037
117800,10378941
117900,10388648
118000,10399464
118100,10411256
118200,10420415
118300,10430671
118500,10448914
118600,10457925
118700,10468469
118800,10479733
118900,10487183
119000,10497439
119100,10505935
119300,10525397
119400,10536613
119600,10556478
119700,10567342
119800,10569310
120000,10589786
120100,10601146
120300,10621427
120400,10632627
120500,10641603
120700,10658799
120800,10666639
121000,10686933
121100,10697781
121500,10702517
121800,10723348
121900,10734612
122100,10755101
122300,10771085
122400,10780169
122500,10790953
122600,10802489
122700,10812253
122800,10822189
123000,10836989
123100,10847791
123200,10859151
123300,10869839
123400,10878470
123500,10888982
123700,10905767
123800,10914222
123900,10925342
124000,10936944
124100,10944223
124200,10954943
124300,10962175
124500,10982156
124600,10993884
124800,11012715
124900,11023067
125400,11033067
125600,11047499
125700,11058235
125800,11071913
125900,11080747
126000,11092027
126100,11097058
126300,11117391
126500,11137052
126600,11146106
126700,11157466
126800,11164954
126900,11174709
127000,11185045
127100,11196069
127300,11215038
127600,11242895
127700,11253967
127800,11263343
128000,11281888
128300,11310401
128400,11321681
128500,11332273
128600,11340562
128700,11351522
129300,11375692
129400,11386588
129500,11397820
129600,11406115
129700,11416755
129800,11421875
130000,11441098
130100,11452538
130300,11473511
130400,11484871
130500,11488567
130700,11508864
130800,11519904
131000,11540536
131100,11551336
131400,11572324
131500,11584020
131700,11600860
131800,11611452
131900,11619628
132100,11639998
132200,11651582
132400,11672030
132500,11683310
132600,11693888
132700,11702876
132800,11714028
133500,11735850
133600,11747034
133700,11759380
133800,11768892
133900,11780172
134000,11788660
134100,11798304
134200,11809376
134500,11836230
134600,11847878
134800,11866738
134900,11877666
135000,11882530
135200,11900920
135300,11912296
135500,11933266
135600,11944466
135700,11947730
135900,11969167
136000,11980351
136200,12000387
136300,12011763
136400,12015571
136500,12026548
136600,12037572
137300,12067057
137400,12078497
137600,12097147
137700,12108027
137900,12129168
138000,12140048
138100,12144576
138300,12164433
138400,12175505
138600,12195408
138700,12206976
138800,12211456
138900,12221785
139000,12232537
139100,12243417
139300,12262807
139400,12274311
139600,12290123
139700,12301211
139800,12310635
139900,12319880
140000,12330600
140200,12346613
140300,12353449
140400,12364505
140800,12375977
140900,12385753
141000,12396873
141100,12407849
141300,12426481
141400,12437046
141600,12454940
141700,12466172
141800,12476300
141900,12485257
142000,12496201
142100,12507529
142300,12525373
142400,12536637
142500,12543165
142600,12551888
142700,12563104
142800,12574608
143000,12592793
143300,12619112
143400,12630504
143500,12641832
143600,12651120
143700,12661920
143900,12676513
144000,12685168
144100,12696352
144200,12708144
144300,12717159
144400,12728007
144900,12740119
145100,12747519
145200,12757871
145300,12768623
145500,12788412
145600,12799708
145700,12805855
145800,12815674
145900,12826154
146000,12836122
146100,12845344
146200,12856256
146500,12884638
146600,12896254
146800,12915195
146900,12926683
147000,12932203
147100,12942522
147200,12952890
147500,12984017
147600,12995777
147700,12999057
147900,13017279
148000,13029071
148200,13048839
148300,13060295
149000,13077004
149100,13087596
149200,13098892
149300,13109218
149400,13119906
149600,13132162
149700,13140897
149800,13151297
149900,13162817
150100,13182737
150300,13198673
150400,13209592
150500,13220712
150600,13229224
150700,13239260
150800,13250396
151100,13276253
151200,13287245
151300,13298701
151400,13306008
151500,13316376
151800,13344717
151900,13355949
152100,13375990
152200,13387542
152700,13396945
152800,13405564
152900,13416540
153000,13428188
153100,13436525
153200,13447693
153500,13472286
153600,13483662
153700,13495406
153800,13504380
153900,13514988
154200,13541095
154300,13552791
154500,13571665
154600,13583217
154900,13605568
155000,13617040
155200,13637284
155300,13648708
155600,13670517
155700,13681653
155900,13699963
156000,13710763
156500,13725639
156600,13734824
156700,13745688
156900,13763098
157000,13773434
157100,13785610
157200,13795142
157300,13805990
157600,13832947
157700,13843235
157800,13852338
158000,13870723
158100,13882227
158300,13901720
158400,13913112
158500,13917160
158700,13936581
158800,13948149
159000,13966937
159100,13978633
159200,13984265
159300,13993437
159400,14004045
159500,14015341
159700,14033597
159800,14045405
159900,14051341
160000,14060777
160100,14071657
160800,14097824
161100,14128636
161200,14139996
161300,14151260
161400,14159294
161500,14170302
161800,14197021
161900,14207837
162100,14227370
162200,14238282
162500,14267199
162800,14295601
162900,14307169
163100,14323216
163200,14333968
163300,14345872
163400,14353873
163500,14365041
163800,14389977
163900,14401657
164600,14424881
164700,14436257
164900,14458001
165000,14469793
165100,14479315
165200,14488177
165300,14499057
165500,14515821
165600,14526237
165700,14537184
165900,14554422
166000,14565782
166100,14574694
166200,14584055
166300,14595159
166400,14606551
166500,14615363
166600,14626515
166800,14640499
166900,14649145
167000,14660233
167100,14671993
167200,14680680
167300,14691112
167400,14702696
167500,14706387
167600,14713420
167700,14723436
167800,14734764
168300,14750821
168400,14762085
168500,14773448
168600,14780261
168700,14791125
168800,14802741
169000,14820661
169100,14831925
169300,14852949
169400,14864421
